*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
26.490683	16.099028	-1.769888	18.000032	731.774017	1145.500000
26.497032	16.142799	-1.769888	18.000032	733.763576	1146.000000
26.501265	16.204286	-1.769888	18.000032	736.558433	1146.500000
26.507614	16.226171	-1.769514	18.000032	737.553213	1147.000000
26.513963	16.153220	-1.769701	18.000032	734.237281	1147.500000
26.518196	16.217833	-1.769888	18.000032	737.174249	1148.000000
26.522428	16.214707	-1.769888	18.000032	737.032138	1148.500000
26.530894	16.148009	-1.769514	18.000032	734.000429	1149.000000
26.533010	16.238676	-1.769701	18.000032	738.121658	1149.500000
26.537243	16.184485	-1.769888	18.000032	735.658395	1150.000000
26.543592	16.184485	-1.769701	18.000032	735.658395	1150.500000
26.547825	16.161557	-1.769701	18.000032	734.616245	1151.000000
26.552057	16.234508	-1.769888	18.000032	737.932176	1151.500000
26.558407	16.230339	-1.769888	18.000032	737.742694	1152.000000
26.558407	16.142799	-1.769888	18.000032	733.763576	1152.500000
26.568988	16.249098	-1.769888	18.000032	738.595363	1153.000000
26.573221	16.184485	-1.769888	18.000032	735.658395	1153.500000
26.577454	16.217833	-1.769888	18.000032	737.174249	1154.000000
26.581687	16.248056	-1.769888	18.000032	738.547992	1154.500000
26.588036	16.194906	-1.769888	18.000032	736.132099	1155.000000
26.592269	16.223044	-1.769888	18.000032	737.411101	1155.500000
26.598618	16.130293	-1.770262	18.000032	733.195131	1156.000000
26.600734	16.238676	-1.769888	18.000032	738.121658	1156.500000
26.607083	16.222002	-1.769701	18.000032	737.363731	1157.000000
26.611316	16.209496	-1.769888	18.000032	736.795285	1157.500000
26.617665	16.219918	-1.769514	18.000032	737.268990	1158.000000
26.619781	16.192822	-1.769514	18.000032	736.037358	1158.500000
26.621898	16.055258	-1.769888	18.000032	729.784458	1159.000000
26.632480	16.101113	-1.769701	18.000032	731.868758	1159.500000
26.638829	16.292868	-1.770075	18.000032	740.584922	1160.000000
26.643061	16.267857	-1.769888	18.000032	739.448031	1160.500000
26.645178	16.188653	-1.769888	18.000032	735.847876	1161.000000
26.651527	16.217833	-1.769888	18.000032	737.174249	1161.500000
26.657876	16.202201	-1.769888	18.000032	736.463692	1162.000000
26.659992	16.204286	-1.770262	18.000032	736.558433	1162.500000
26.668458	16.274110	-1.769888	18.000032	739.732253	1163.000000
26.672691	16.244929	-1.769888	18.000032	738.405881	1163.500000
26.676923	16.236592	-1.769701	18.000032	738.026917	1164.000000
26.683273	16.211581	-1.769888	18.000032	736.890026	1164.500000
26.687505	16.251182	-1.769888	18.000032	738.690103	1165.000000
26.691738	16.270983	-1.769888	18.000032	739.590142	1165.500000
26.700203	16.192822	-1.769888	18.000032	736.037358	1166.000000
26.700203	16.272025	-1.769888	18.000032	739.637513	1166.500000
26.708669	16.201159	-1.769888	18.000032	736.416322	1167.000000
26.712902	16.253267	-1.770075	18.000032	738.784844	1167.500000
26.717134	16.264730	-1.769888	18.000032	739.305919	1168.000000
26.721367	16.259519	-1.769888	18.000032	739.069067	1168.500000
26.727716	16.230339	-1.769701	18.000032	737.742694	1169.000000
26.734065	16.213665	-1.769888	18.000032	736.984767	1169.500000
26.738298	16.231381	-1.769888	18.000032	737.790065	1170.000000
26.742531	16.238676	-1.769888	18.000032	738.121658	1170.500000
26.746764	16.252224	-1.769888	18.000032	738.737474	1171.000000
26.750996	16.276194	-1.769701	18.000032	739.826994	1171.500000
26.757345	16.256393	-1.769701	18.000032	738.926956	1172.000000
26.759462	16.195948	-1.769701	18.000032	736.179469	1172.500000
26.767927	16.167810	-1.769701	18.000032	734.900467	1173.000000
26.772160	16.298079	-1.769514	18.000032	740.821774	1173.500000
26.778509	16.292868	-1.769514	18.000032	740.584922	1174.000000
26.784858	16.226171	-1.769888	18.000032	737.553213	1174.500000
26.786975	16.269941	-1.769701	18.000032	739.542772	1175.000000
26.793324	16.251182	-1.769701	18.000032	738.690103	1175.500000
26.801789	16.217833	-1.769701	18.000032	737.174249	1176.000000
26.801789	16.242845	-1.770262	18.000032	738.311140	1176.500000
26.808138	16.266815	-1.769888	18.000032	739.400660	1177.000000
26.812371	16.276194	-1.769701	18.000032	739.826994	1177.500000
26.818720	16.222002	-1.769701	18.000032	737.363731	1178.000000
26.820837	16.261604	-1.769701	18.000032	739.163808	1178.500000
26.827186	16.276194	-1.769888	18.000032	739.826994	1179.000000
26.829302	16.180316	-1.769888	18.000032	735.468913	1179.500000
26.835651	16.326217	-1.769888	18.000032	742.100776	1180.000000
26.839884	16.274110	-1.769701	18.000032	739.732253	1180.500000
26.848349	16.278278	-1.769888	18.000032	739.921735	1181.000000
26.852582	16.242845	-1.769888	18.000032	738.311140	1181.500000
26.858931	16.287658	-1.769888	18.000032	740.348069	1182.000000
26.861048	16.276194	-1.769701	18.000032	739.826994	1182.500000
26.865280	16.200117	-1.769888	18.000032	736.368951	1183.000000
26.873746	16.292868	-1.769701	18.000032	740.584922	1183.500000
26.877979	16.272025	-1.769888	18.000032	739.637513	1184.000000
26.882211	16.286615	-1.769888	18.000032	740.300699	1184.500000
26.886444	16.306416	-1.769888	18.000032	741.200737	1185.000000
26.892793	16.263688	-1.769514	18.000032	739.258549	1185.500000
26.894910	16.217833	-1.769888	18.000032	737.174249	1186.000000
26.903375	16.132377	-1.769888	18.000032	733.289872	1186.500000
26.905491	16.319964	-1.769888	18.000032	741.816553	1187.000000
26.911841	16.328301	-1.769701	18.000032	742.195517	1187.500000
26.916073	16.251182	-1.769888	18.000032	738.690103	1188.000000
26.922422	16.301205	-1.769888	18.000032	740.963885	1188.500000
26.926655	16.247014	-1.769701	18.000032	738.500622	1189.000000
26.933004	16.263688	-1.769701	18.000032	739.258549	1189.500000
26.937237	16.243887	-1.769888	18.000032	738.358510	1190.000000
26.941470	16.317880	-1.769701	18.000032	741.721812	1190.500000
26.947819	16.314753	-1.769888	18.000032	741.579701	1191.000000
26.952052	16.285573	-1.769327	18.000032	740.253328	1191.500000
26.956284	16.306416	-1.769888	18.000032	741.200737	1192.000000
26.962634	16.281405	-1.769888	18.000032	740.063847	1192.500000
26.964750	16.215749	-1.769888	18.000032	737.079508	1193.000000
26.971099	16.351229	-1.769701	18.000032	743.237667	1193.500000
26.975332	16.292868	-1.769514	18.000032	740.584922	1194.000000
26.981681	16.268899	-1.769701	18.000032	739.495401	1194.500000
26.985914	16.242845	-1.769888	18.000032	738.311140	1195.000000
26.992263	16.309543	-1.769888	18.000032	741.342849	1195.500000
26.998612	16.326217	-1.769514	18.000032	742.100776	1196.000000
27.004961	16.243887	-1.769888	18.000032	738.358510	1196.500000
27.009194	16.305374	-1.769888	18.000032	741.153367	1197.000000
27.011310	16.283489	-1.769701	18.000032	740.158588	1197.500000
27.017659	16.299121	-1.769888	18.000032	740.869144	1198.000000
27.021892	16.306416	-1.769888	18.000032	741.200737	1198.500000
27.026125	16.297037	-1.770262	18.000032	740.774403	1199.000000
27.030357	16.249098	-1.769888	18.000032	738.595363	1199.500000
27.038823	16.176147	-1.769701	18.000032	735.279431	1200.000000
27.043056	16.342891	-1.769888	18.000032	742.858703	1200.500000
27.047288	16.321006	-1.769888	18.000032	741.863924	1201.000000
27.053637	16.326217	-1.769888	18.000032	742.100776	1201.500000
27.057870	16.326217	-1.769514	18.000032	742.100776	1202.000000
27.062103	16.314753	-1.769888	18.000032	741.579701	1202.500000
27.066336	16.314753	-1.769888	18.000032	741.579701	1203.000000
27.068452	16.264730	-1.769888	18.000032	739.305919	1203.500000
27.076918	16.342891	-1.769888	18.000032	742.858703	1204.000000
27.083267	16.317880	-1.769888	18.000032	741.721812	1204.500000
27.089616	16.282447	-1.769701	18.000032	740.111217	1205.000000
27.091732	16.318922	-1.769888	18.000032	741.769183	1205.500000
27.098081	16.309543	-1.769514	18.000032	741.342849	1206.000000
27.106547	16.292868	-1.769888	18.000032	740.584922	1206.500000
27.106547	16.352271	-1.769514	18.000032	743.285037	1207.000000
27.112896	16.328301	-1.769701	18.000032	742.195517	1207.500000
27.119245	16.338723	-1.769888	18.000032	742.669222	1208.000000
27.119245	16.269941	-1.769701	18.000032	739.542772	1208.500000
27.127710	16.327259	-1.769888	18.000032	742.148147	1209.000000
27.131943	16.329344	-1.769888	18.000032	742.242887	1209.500000
27.136176	16.292868	-1.769701	18.000032	740.584922	1210.000000
27.142525	16.355397	-1.769514	18.000032	743.427149	1210.500000
27.148874	16.294953	-1.769888	18.000032	740.679663	1211.000000
27.148874	16.301205	-1.769888	18.000032	740.963885	1211.500000
27.157340	16.299121	-1.769888	18.000032	740.869144	1212.000000
27.157340	16.182400	-1.769701	18.000032	735.563654	1212.500000
27.157340	16.136546	-1.769888	18.000032	733.479354	1213.000000
27.174271	16.155304	-1.769888	18.000032	734.332022	1213.500000
27.176387	16.392915	-1.769888	18.000032	745.132485	1214.000000
27.180620	16.344976	-1.770075	18.000032	742.953444	1214.500000
27.186969	16.366861	-1.769701	18.000032	743.948224	1215.000000
27.193318	16.369987	-1.770262	18.000032	744.090335	1215.500000
27.199667	16.327259	-1.769888	18.000032	742.148147	1216.000000
27.203900	16.351229	-1.769701	18.000032	743.237667	1216.500000
27.203900	16.251182	-1.769888	18.000032	738.690103	1217.000000
27.210249	16.342891	-1.769888	18.000032	742.858703	1217.500000
27.216598	16.373114	-1.769888	18.000032	744.232446	1218.000000
27.222947	16.336639	-1.769888	18.000032	742.574481	1218.500000
27.227180	16.354355	-1.769701	18.000032	743.379778	1219.000000
27.231413	16.301205	-1.769888	18.000032	740.963885	1219.500000
27.237762	16.284531	-1.769888	18.000032	740.205958	1220.000000
27.241995	16.276194	-1.769888	18.000032	739.826994	1220.500000
27.248344	16.378325	-1.769888	18.000032	744.469299	1221.000000
27.252576	16.334554	-1.770262	18.000032	742.479740	1221.500000
27.258925	16.334554	-1.769514	18.000032	742.479740	1222.000000
27.263158	16.351229	-1.769701	18.000032	743.237667	1222.500000
27.267391	16.338723	-1.769888	18.000032	742.669222	1223.000000
27.271624	16.335596	-1.769888	18.000032	742.527110	1223.500000
27.277973	16.388746	-1.769514	18.000032	744.943003	1224.000000
27.284322	16.332470	-1.769888	18.000032	742.384999	1224.500000
27.286438	16.359566	-1.769888	18.000032	743.616631	1225.000000
27.290671	16.334554	-1.769888	18.000032	742.479740	1225.500000
27.297020	16.367903	-1.769701	18.000032	743.995594	1226.000000
27.301253	16.373114	-1.769888	18.000032	744.232446	1226.500000
27.309718	16.249098	-1.769888	18.000032	738.595363	1227.000000
27.311835	16.382493	-1.769701	18.000032	744.658781	1227.500000
27.316068	16.365819	-1.769888	18.000032	743.900853	1228.000000
27.322417	16.365819	-1.770262	18.000032	743.900853	1228.500000
27.326649	16.355397	-1.769888	18.000032	743.427149	1229.000000
27.330882	16.351229	-1.769888	18.000032	743.237667	1229.500000
27.337231	16.349144	-1.769888	18.000032	743.142926	1230.000000
27.339348	16.292868	-1.769888	18.000032	740.584922	1230.500000
27.347813	16.379367	-1.770262	18.000032	744.516669	1231.000000
27.352046	16.364777	-1.770262	18.000032	743.853483	1231.500000
27.360511	16.363734	-1.769888	18.000032	743.806112	1232.000000
27.362628	16.392915	-1.769888	18.000032	745.132485	1232.500000
27.366860	16.331428	-1.770262	18.000032	742.337628	1233.000000
27.377442	16.355397	-1.769888	18.000032	743.427149	1233.500000
27.377442	16.267857	-1.769701	18.000032	739.448031	1234.000000
27.381675	16.401252	-1.769701	18.000032	745.511449	1234.500000
27.388024	16.392915	-1.769701	18.000032	745.132485	1235.000000
27.390141	16.360608	-1.769888	18.000032	743.664001	1235.500000
27.394373	16.392915	-1.769888	18.000032	745.132485	1236.000000
27.402839	16.363734	-1.770262	18.000032	743.806112	1236.500000
27.411304	16.355397	-1.769888	18.000032	743.427149	1237.000000
27.411304	16.401252	-1.769888	18.000032	745.511449	1237.500000
27.415537	16.381451	-1.769888	18.000032	744.611410	1238.000000
27.424002	16.384577	-1.770075	18.000032	744.753521	1238.500000
27.428235	16.347060	-1.769888	18.000032	743.048185	1239.000000
27.432468	16.381451	-1.769514	18.000032	744.611410	1239.500000
27.436701	16.285573	-1.770262	18.000032	740.253328	1240.000000
27.434584	16.212623	-1.769888	18.000032	736.937397	1240.500000
27.449399	16.451275	-1.769888	18.000032	747.785230	1241.000000
27.453632	16.387704	-1.769701	18.000032	744.895633	1241.500000
27.457864	16.394999	-1.769888	18.000032	745.227226	1242.000000
27.462097	16.365819	-1.769888	18.000032	743.900853	1242.500000
27.470563	16.414800	-1.769888	18.000032	746.127265	1243.000000
27.472679	16.379367	-1.769888	18.000032	744.516669	1243.500000
27.479028	16.349144	-1.769514	18.000032	743.142926	1244.000000
27.481144	16.403336	-1.769701	18.000032	745.606190	1244.500000
27.487494	16.392915	-1.769701	18.000032	745.132485	1245.000000
27.491726	16.394999	-1.769888	18.000032	745.227226	1245.500000
27.495959	16.407505	-1.769701	18.000032	745.795671	1246.000000
27.504425	16.388746	-1.769888	18.000032	744.943003	1246.500000
27.506541	16.399168	-1.769888	18.000032	745.416708	1247.000000
27.512890	16.317880	-1.769888	18.000032	741.721812	1247.500000
27.517123	16.422095	-1.769888	18.000032	746.458858	1248.000000
27.521356	16.432516	-1.769888	18.000032	746.932562	1248.500000
27.529821	16.367903	-1.769888	18.000032	743.995594	1249.000000
27.531937	16.411673	-1.769888	18.000032	745.985153	1249.500000
27.534054	16.364777	-1.769888	18.000032	743.853483	1250.000000
27.542519	16.363734	-1.770262	18.000032	743.806112	1250.500000
27.546752	16.363734	-1.769888	18.000032	743.806112	1251.000000
27.550985	16.415842	-1.769888	18.000032	746.174635	1251.500000
27.559450	16.430432	-1.769701	18.000032	746.837821	1252.000000
27.559450	16.353313	-1.769888	18.000032	743.332408	1252.500000
27.567916	16.417926	-1.769888	18.000032	746.269376	1253.000000
27.570032	16.392915	-1.769888	18.000032	745.132485	1253.500000
27.576381	16.323091	-1.769888	18.000032	741.958665	1254.000000
27.584847	16.477329	-1.769888	18.000032	748.969492	1254.500000
27.586963	16.426263	-1.769888	18.000032	746.648340	1255.000000
27.593312	16.398125	-1.769888	18.000032	745.369337	1255.500000
27.595429	16.360608	-1.769888	18.000032	743.664001	1256.000000
27.601778	16.432516	-1.769888	18.000032	746.932562	1256.500000
27.606010	16.438769	-1.769888	18.000032	747.216785	1257.000000
27.614476	16.392915	-1.769888	18.000032	745.132485	1257.500000
27.618709	16.432516	-1.769888	18.000032	746.932562	1258.000000
27.620825	16.365819	-1.769701	18.000032	743.900853	1258.500000
27.627174	16.421053	-1.769888	18.000032	746.411487	1259.000000
27.631407	16.411673	-1.769888	18.000032	745.985153	1259.500000
27.637756	16.397083	-1.769888	18.000032	745.321967	1260.000000
27.641989	16.409589	-1.769888	18.000032	745.890412	1260.500000
27.644105	16.359566	-1.769701	18.000032	743.616631	1261.000000
27.652571	16.443980	-1.769888	18.000032	747.453637	1261.500000
27.654687	16.416884	-1.769514	18.000032	746.222005	1262.000000
27.663152	16.427306	-1.769701	18.000032	746.695710	1262.500000
27.667385	16.436685	-1.769327	18.000032	747.122044	1263.000000
27.671618	16.415842	-1.769514	18.000032	746.174635	1263.500000
27.677967	16.431474	-1.769888	18.000032	746.885192	1264.000000
27.682200	16.363734	-1.769514	18.000032	743.806112	1264.500000
27.686432	16.442938	-1.769888	18.000032	747.406267	1265.000000
27.690665	16.451275	-1.769701	18.000032	747.785230	1265.500000
27.699131	16.397083	-1.769514	18.000032	745.321967	1266.000000
27.701247	16.440854	-1.769888	18.000032	747.311526	1266.500000
27.703363	16.326217	-1.769888	18.000032	742.100776	1267.000000
27.703363	16.235550	-1.769888	18.000032	737.979547	1267.500000
27.716062	16.384577	-1.769888	18.000032	744.753521	1268.000000
27.720294	16.442938	-1.769888	18.000032	747.406267	1268.500000
27.728760	16.426263	-1.769701	18.000032	746.648340	1269.000000
27.732993	16.417926	-1.770262	18.000032	746.269376	1269.500000
27.737225	16.454402	-1.769514	18.000032	747.927342	1270.000000
27.741458	16.438769	-1.769701	18.000032	747.216785	1270.500000
27.749924	16.389788	-1.769888	18.000032	744.990374	1271.000000
27.749924	16.453359	-1.769888	18.000032	747.879971	1271.500000
27.758389	16.417926	-1.770075	18.000032	746.269376	1272.000000
27.762622	16.427306	-1.769888	18.000032	746.695710	1272.500000
27.766855	16.430432	-1.769888	18.000032	746.837821	1273.000000
27.771087	16.459612	-1.769888	18.000032	748.164194	1273.500000
27.777436	16.447106	-1.770262	18.000032	747.595749	1274.000000
27.777436	16.343934	-1.769701	18.000032	742.906074	1274.500000
27.788018	16.459612	-1.769888	18.000032	748.164194	1275.000000
27.792251	16.420011	-1.769888	18.000032	746.364117	1275.500000
27.796484	16.451275	-1.769701	18.000032	747.785230	1276.000000
27.802833	16.484624	-1.769514	18.000032	749.301085	1276.500000
27.807066	16.439811	-1.769888	18.000032	747.264155	1277.000000
27.813415	16.451275	-1.770262	18.000032	747.785230	1277.500000
27.817648	16.359566	-1.769514	18.000032	743.616631	1278.000000
27.821880	16.451275	-1.769888	18.000032	747.785230	1278.500000
27.826113	16.465865	-1.769888	18.000032	748.448417	1279.000000
27.832462	16.405420	-1.769888	18.000032	745.700930	1279.500000
27.836695	16.440854	-1.769888	18.000032	747.311526	1280.000000
27.840928	16.417926	-1.769888	18.000032	746.269376	1280.500000
27.847277	16.413758	-1.769701	18.000032	746.079894	1281.000000
27.851509	16.374156	-1.769514	18.000032	744.279817	1281.500000
27.855742	16.485666	-1.769888	18.000032	749.348455	1282.000000
27.864208	16.472118	-1.769888	18.000032	748.732639	1282.500000
27.866324	16.442938	-1.769888	18.000032	747.406267	1283.000000
27.872673	16.451275	-1.769888	18.000032	747.785230	1283.500000
27.876906	16.452317	-1.769888	18.000032	747.832601	1284.000000
27.881139	16.439811	-1.769888	18.000032	747.264155	1284.500000
27.885371	16.480455	-1.769888	18.000032	749.111603	1285.000000
27.891721	16.459612	-1.769701	18.000032	748.164194	1285.500000
27.898070	16.445022	-1.769888	18.000032	747.501008	1286.000000
27.902302	16.429390	-1.769701	18.000032	746.790451	1286.500000
27.906535	16.473160	-1.769888	18.000032	748.780010	1287.000000
27.910768	16.486708	-1.769888	18.000032	749.395826	1287.500000
27.915001	16.369987	-1.769888	18.000032	744.090335	1288.000000
27.921350	16.497130	-1.769701	18.000032	749.869530	1288.500000
27.927699	16.448149	-1.769888	18.000032	747.643119	1289.000000
27.931932	16.476287	-1.769888	18.000032	748.922121	1289.500000
27.936164	16.482540	-1.769888	18.000032	749.206344	1290.000000
27.944630	16.486708	-1.769888	18.000032	749.395826	1290.500000
27.946746	16.459612	-1.769888	18.000032	748.164194	1291.000000
27.953095	16.429390	-1.769514	18.000032	746.790451	1291.500000
27.955212	16.449191	-1.769701	18.000032	747.690490	1292.000000
27.961561	16.477329	-1.769888	18.000032	748.969492	1292.500000
27.970026	16.492961	-1.769888	18.000032	749.680049	1293.000000
27.970026	16.464823	-1.769888	18.000032	748.401046	1293.500000
27.976375	16.432516	-1.769888	18.000032	746.932562	1294.000000
27.976375	16.338723	-1.769888	18.000032	742.669222	1294.500000
27.986957	16.315796	-1.769888	18.000032	741.627072	1295.000000
27.993306	16.522141	-1.769888	18.000032	751.006421	1295.500000
27.997539	16.488792	-1.769888	18.000032	749.490567	1296.000000
27.999655	16.428348	-1.769888	18.000032	746.743080	1296.500000
28.006005	16.485666	-1.769888	18.000032	749.348455	1297.000000
28.010237	16.451275	-1.769888	18.000032	747.785230	1297.500000
28.016586	16.434601	-1.769888	18.000032	747.027303	1298.000000
28.020819	16.527352	-1.769888	18.000032	751.243273	1298.500000
28.027168	16.459612	-1.769701	18.000032	748.164194	1299.000000
28.033517	16.476287	-1.769888	18.000032	748.922121	1299.500000
28.037750	16.459612	-1.769701	18.000032	748.164194	1300.000000
28.041983	16.486708	-1.769888	18.000032	749.395826	1300.500000
28.046216	16.504425	-1.769701	18.000032	750.201124	1301.000000
28.054681	16.384577	-1.769701	18.000032	744.753521	1301.500000
28.054681	16.530478	-1.769888	18.000032	751.385385	1302.000000
28.058914	16.468992	-1.769888	18.000032	748.590528	1302.500000
28.065263	16.492961	-1.769701	18.000032	749.680049	1303.000000
28.071612	16.474202	-1.769888	18.000032	748.827380	1303.500000
28.075845	16.505467	-1.769888	18.000032	750.248494	1304.000000
28.082194	16.511720	-1.769701	18.000032	750.532717	1304.500000
28.088543	16.414800	-1.770449	18.000032	746.127265	1305.000000
28.092776	16.509635	-1.769888	18.000032	750.437976	1305.500000
28.097009	16.468992	-1.769888	18.000032	748.590528	1306.000000
28.101241	16.510678	-1.769701	18.000032	750.485346	1306.500000
28.107590	16.534647	-1.769888	18.000032	751.574867	1307.000000
28.111823	16.486708	-1.769701	18.000032	749.395826	1307.500000
28.113939	16.401252	-1.769514	18.000032	745.511449	1308.000000
28.122405	16.415842	-1.769701	18.000032	746.174635	1308.500000
28.126638	16.510678	-1.769888	18.000032	750.485346	1309.000000
28.130870	16.530478	-1.769888	18.000032	751.385385	1309.500000
28.137220	16.476287	-1.769888	18.000032	748.922121	1310.000000
28.141452	16.522141	-1.769888	18.000032	751.006421	1310.500000
28.147801	16.484624	-1.769888	18.000032	749.301085	1311.000000
28.152034	16.479413	-1.769888	18.000032	749.064233	1311.500000
28.156267	16.492961	-1.769888	18.000032	749.680049	1312.000000
28.164732	16.519015	-1.769888	18.000032	750.864310	1312.500000
28.166849	16.498172	-1.769888	18.000032	749.916901	1313.000000
28.171082	16.452317	-1.769888	18.000032	747.832601	1313.500000
28.175314	16.521099	-1.769888	18.000032	750.959051	1314.000000
28.181663	16.505467	-1.769888	18.000032	750.248494	1314.500000
28.190129	16.461697	-1.769888	18.000032	748.258935	1315.000000
28.190129	16.572164	-1.769888	18.000032	753.280203	1315.500000
28.198594	16.520057	-1.770262	18.000032	750.911680	1316.000000
28.202827	16.487750	-1.769888	18.000032	749.443196	1316.500000
28.207060	16.454402	-1.769888	18.000032	747.927342	1317.000000
28.211293	16.530478	-1.769514	18.000032	751.385385	1317.500000
28.215525	16.529436	-1.769701	18.000032	751.338014	1318.000000
28.223991	16.476287	-1.769514	18.000032	748.922121	1318.500000
28.226107	16.539858	-1.769888	18.000032	751.811719	1319.000000
28.232456	16.507551	-1.769701	18.000032	750.343235	1319.500000
28.236689	16.519015	-1.769888	18.000032	750.864310	1320.000000
28.240922	16.448149	-1.769514	18.000032	747.643119	1320.500000
28.257853	16.436685	-1.770262	18.000032	747.122044	1321.000000
28.257853	16.309543	-1.769888	18.000032	741.342849	1321.500000
28.257853	16.261604	-1.770075	18.000032	739.163808	1322.000000
28.262085	16.628441	-1.769514	18.000032	755.838207	1322.500000
28.266318	16.565912	-1.769888	18.000032	752.995980	1323.000000
28.270551	16.551321	-1.769701	18.000032	752.332794	1323.500000
28.276900	16.567996	-1.769888	18.000032	753.090721	1324.000000
28.283249	16.526310	-1.769888	18.000032	751.195903	1324.500000
28.287482	16.526310	-1.770262	18.000032	751.195903	1325.000000
28.291715	16.477329	-1.769888	18.000032	748.969492	1325.500000
28.298064	16.551321	-1.769701	18.000032	752.332794	1326.000000
28.304413	16.513804	-1.770075	18.000032	750.627458	1326.500000
28.304413	16.494003	-1.769888	18.000032	749.727419	1327.000000
28.310762	16.537774	-1.769701	18.000032	751.716978	1327.500000
28.314995	16.515888	-1.769888	18.000032	750.722198	1328.000000
28.321344	16.489835	-1.769701	18.000032	749.537937	1328.500000
28.325577	16.581544	-1.769888	18.000032	753.706537	1329.000000
28.329809	16.559659	-1.770075	18.000032	752.711758	1329.500000
28.336158	16.534647	-1.769701	18.000032	751.574867	1330.000000
28.342508	16.477329	-1.769701	18.000032	748.969492	1330.500000
28.348857	16.540900	-1.769888	18.000032	751.859089	1331.000000
28.350973	16.551321	-1.769888	18.000032	752.332794	1331.500000
28.359439	16.505467	-1.769701	18.000032	750.248494	1332.000000
28.359439	16.563827	-1.769888	18.000032	752.901239	1332.500000
28.367904	16.526310	-1.769701	18.000032	751.195903	1333.000000
28.370020	16.513804	-1.769888	18.000032	750.627458	1333.500000
28.376370	16.523183	-1.769888	18.000032	751.053792	1334.000000
28.382719	16.561743	-1.770262	18.000032	752.806498	1334.500000
28.393300	16.532563	-1.770075	18.000032	751.480126	1335.000000
28.386951	16.409589	-1.769888	18.000032	745.890412	1335.500000
28.397533	16.584670	-1.769888	18.000032	753.848648	1336.000000
28.399650	16.559659	-1.769701	18.000032	752.711758	1336.500000
28.405999	16.551321	-1.769701	18.000032	752.332794	1337.000000
28.410231	16.564869	-1.769888	18.000032	752.948610	1337.500000
28.414464	16.559659	-1.769888	18.000032	752.711758	1338.000000
28.422930	16.536731	-1.770262	18.000032	751.669608	1338.500000
28.427162	16.481497	-1.769888	18.000032	749.158974	1339.000000
28.429279	16.565912	-1.769888	18.000032	752.995980	1339.500000
28.437744	16.586755	-1.769701	18.000032	753.943389	1340.000000
28.441977	16.544026	-1.769888	18.000032	752.001201	1340.500000
28.446210	16.528394	-1.769888	18.000032	751.290644	1341.000000
28.450443	16.528394	-1.769888	18.000032	751.290644	1341.500000
28.454675	16.501298	-1.769888	18.000032	750.059012	1342.000000
28.461024	16.540900	-1.769888	18.000032	751.859089	1342.500000
28.465257	16.561743	-1.769514	18.000032	752.806498	1343.000000
28.471606	16.569038	-1.769888	18.000032	753.138092	1343.500000
28.473723	16.517973	-1.769888	18.000032	750.816939	1344.000000
28.480072	16.559659	-1.769701	18.000032	752.711758	1344.500000
28.486421	16.549237	-1.769514	18.000032	752.238053	1345.000000
28.494886	16.528394	-1.769888	18.000032	751.290644	1345.500000
28.494886	16.593007	-1.769888	18.000032	754.227612	1346.000000
28.499119	16.542984	-1.769888	18.000032	751.953830	1346.500000
28.507585	16.569038	-1.769888	18.000032	753.138092	1347.000000
28.511817	16.545069	-1.769888	18.000032	752.048571	1347.500000
28.518166	16.587797	-1.769514	18.000032	753.990760	1348.000000
28.516050	16.449191	-1.769888	18.000032	747.690490	1348.500000
28.528748	16.426263	-1.769888	18.000032	746.648340	1349.000000
28.532981	16.619061	-1.769888	18.000032	755.411873	1349.500000
28.537214	16.536731	-1.769888	18.000032	751.669608	1350.000000
28.541446	16.576333	-1.769701	18.000032	753.469685	1350.500000
28.547796	16.588839	-1.769701	18.000032	754.038130	1351.000000
28.552028	16.559659	-1.769888	18.000032	752.711758	1351.500000
28.558377	16.581544	-1.769888	18.000032	753.706537	1352.000000
28.562610	16.519015	-1.769701	18.000032	750.864310	1352.500000
28.564727	16.593007	-1.770262	18.000032	754.227612	1353.000000
28.571076	16.593007	-1.769701	18.000032	754.227612	1353.500000
28.575308	16.532563	-1.769701	18.000032	751.480126	1354.000000
28.583774	16.559659	-1.769888	18.000032	752.711758	1354.500000
28.585890	16.572164	-1.769888	18.000032	753.280203	1355.000000
28.590123	16.534647	-1.769888	18.000032	751.574867	1355.500000
28.596472	16.499214	-1.769888	18.000032	749.964271	1356.000000
28.600705	16.618019	-1.769701	18.000032	755.364503	1356.500000
28.604938	16.599260	-1.769701	18.000032	754.511835	1357.000000
28.611287	16.545069	-1.769888	18.000032	752.048571	1357.500000
28.617636	16.588839	-1.769888	18.000032	754.038130	1358.000000
28.621869	16.572164	-1.769888	18.000032	753.280203	1358.500000
28.626101	16.565912	-1.769701	18.000032	752.995980	1359.000000
28.632450	16.626356	-1.770075	18.000032	755.743466	1359.500000
28.638800	16.551321	-1.769888	18.000032	752.332794	1360.000000
28.640916	16.595092	-1.769888	18.000032	754.322353	1360.500000
28.647265	16.530478	-1.769888	18.000032	751.385385	1361.000000
28.651498	16.593007	-1.769888	18.000032	754.227612	1361.500000
28.657847	16.594050	-1.769888	18.000032	754.274982	1362.000000
28.664196	16.461697	-1.769701	18.000032	748.258935	1362.500000
