*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
20.183896	13.095552	-1.765960	18.000032	595.252372	671.500000
20.190245	13.071583	-1.765399	18.000032	594.162852	672.000000
20.198711	13.037192	-1.765399	18.000032	592.599627	672.500000
20.198711	13.035107	-1.765773	18.000032	592.504886	673.000000
20.202944	13.120564	-1.765399	18.000032	596.389263	673.500000
20.207176	13.112227	-1.766147	18.000032	596.010300	674.000000
20.211409	13.066372	-1.766147	18.000032	593.926000	674.500000
20.219875	13.099721	-1.765773	18.000032	595.441854	675.000000
20.224107	13.087215	-1.765399	18.000032	594.873409	675.500000
20.228340	13.072625	-1.765399	18.000032	594.210223	676.000000
20.232573	13.133070	-1.765399	18.000032	596.957709	676.500000
20.241038	13.104932	-1.765399	18.000032	595.678707	677.000000
20.243155	13.108058	-1.765960	18.000032	595.820818	677.500000
20.249504	13.076793	-1.765399	18.000032	594.399704	678.000000
20.253737	13.126817	-1.765399	18.000032	596.673486	678.500000
20.257969	13.118479	-1.765399	18.000032	596.294522	679.000000
20.266435	13.018433	-1.765960	18.000032	591.746959	679.500000
20.266435	13.166418	-1.765960	18.000032	598.473563	680.000000
20.274900	13.117437	-1.765960	18.000032	596.247152	680.500000
20.279133	13.125775	-1.765399	18.000032	596.626116	681.000000
20.283366	13.124732	-1.765773	18.000032	596.578745	681.500000
20.291831	13.128901	-1.765773	18.000032	596.768227	682.000000
20.291831	13.130985	-1.765960	18.000032	596.862968	682.500000
20.296064	13.080962	-1.765960	18.000032	594.589186	683.000000
20.304529	13.133070	-1.765773	18.000032	596.957709	683.500000
20.308762	13.133070	-1.765399	18.000032	596.957709	684.000000
20.317228	13.136196	-1.765399	18.000032	597.099820	684.500000
20.319344	13.158081	-1.765399	18.000032	598.094600	685.000000
20.323577	13.126817	-1.766147	18.000032	596.673486	685.500000
20.334159	13.105974	-1.765399	18.000032	595.726077	686.000000
20.334159	13.078878	-1.765773	18.000032	594.494445	686.500000
20.338391	13.174756	-1.765399	18.000032	598.852527	687.000000
20.344741	13.166418	-1.765399	18.000032	598.473563	687.500000
20.351090	13.114311	-1.765773	18.000032	596.105041	688.000000
20.353206	13.160165	-1.765399	18.000032	598.189341	688.500000
20.359555	13.133070	-1.765960	18.000032	596.957709	689.000000
20.368021	13.130985	-1.765773	18.000032	596.862968	689.500000
20.370137	13.151828	-1.765399	18.000032	597.810377	690.000000
20.374370	13.162250	-1.765773	18.000032	598.284081	690.500000
20.378602	13.160165	-1.766147	18.000032	598.189341	691.000000
20.384952	13.127859	-1.765399	18.000032	596.720857	691.500000
20.389184	13.160165	-1.765960	18.000032	598.189341	692.000000
20.393417	13.104932	-1.765773	18.000032	595.678707	692.500000
20.393417	13.014264	-1.765399	18.000032	591.557477	693.000000
20.403999	13.228947	-1.765960	18.000032	601.315790	693.500000
20.410348	13.174756	-1.765399	18.000032	598.852527	694.000000
20.414581	13.171629	-1.765960	18.000032	598.710416	694.500000
20.418814	13.151828	-1.765399	18.000032	597.810377	695.000000
20.425163	13.191430	-1.765399	18.000032	599.610454	695.500000
20.427279	13.186219	-1.765399	18.000032	599.373602	696.000000
20.431512	13.128901	-1.766147	18.000032	596.768227	696.500000
20.437861	13.185177	-1.765773	18.000032	599.326231	697.000000
20.444210	13.166418	-1.765773	18.000032	598.473563	697.500000
20.450559	13.195599	-1.765399	18.000032	599.799936	698.000000
20.452675	13.208104	-1.765399	18.000032	600.368381	698.500000
20.461141	13.184135	-1.765960	18.000032	599.278861	699.000000
20.463257	13.172671	-1.766147	18.000032	598.757786	699.500000
20.469606	13.093468	-1.765960	18.000032	595.157632	700.000000
20.473839	13.214357	-1.765399	18.000032	600.652604	700.500000
20.478072	13.212273	-1.765773	18.000032	600.557863	701.000000
20.482305	13.178924	-1.765399	18.000032	599.042009	701.500000
20.488654	13.206020	-1.765960	18.000032	600.273640	702.000000
20.495003	13.177882	-1.765773	18.000032	598.994638	702.500000
20.499236	13.185177	-1.765399	18.000032	599.326231	703.000000
20.503468	13.162250	-1.765960	18.000032	598.284081	703.500000
20.509817	13.218526	-1.765399	18.000032	600.842086	704.000000
20.514050	13.213315	-1.765399	18.000032	600.605234	704.500000
20.516167	13.162250	-1.765399	18.000032	598.284081	705.000000
20.522516	13.210189	-1.765773	18.000032	600.463122	705.500000
20.528865	13.191430	-1.765399	18.000032	599.610454	706.000000
20.537330	13.125775	-1.765773	18.000032	596.626116	706.500000
20.537330	13.263338	-1.765960	18.000032	602.879015	707.000000
20.541563	13.231032	-1.765773	18.000032	601.410531	707.500000
20.550029	13.224779	-1.765399	18.000032	601.126309	708.000000
20.554261	13.185177	-1.765399	18.000032	599.326231	708.500000
20.558494	13.229990	-1.765399	18.000032	601.363161	709.000000
20.564843	13.235200	-1.765773	18.000032	601.600013	709.500000
20.566960	13.172671	-1.765399	18.000032	598.757786	710.000000
20.575425	13.241453	-1.765399	18.000032	601.884236	710.500000
20.579658	13.214357	-1.765399	18.000032	600.652604	711.000000
20.583890	13.227905	-1.765773	18.000032	601.268420	711.500000
20.588123	13.216442	-1.765960	18.000032	600.747345	712.000000
20.596589	13.242495	-1.765960	18.000032	601.931606	712.500000
20.596589	13.237285	-1.765399	18.000032	601.694754	713.000000
20.605054	13.141407	-1.765399	18.000032	597.336672	713.500000
20.609287	13.258128	-1.765399	18.000032	602.642163	714.000000
20.613520	13.237285	-1.765773	18.000032	601.694754	714.500000
20.617752	13.242495	-1.765399	18.000032	601.931606	715.000000
20.624102	13.262296	-1.765773	18.000032	602.831645	715.500000
20.628334	13.229990	-1.766147	18.000032	601.363161	716.000000
20.632567	13.237285	-1.765960	18.000032	601.694754	716.500000
20.638916	13.195599	-1.765399	18.000032	599.799936	717.000000
20.645265	13.264380	-1.765773	18.000032	602.926386	717.500000
20.649498	13.266465	-1.765399	18.000032	603.021127	718.000000
20.655847	13.233116	-1.766147	18.000032	601.505272	718.500000
20.655847	13.232074	-1.765399	18.000032	601.457902	719.000000
20.655847	13.092426	-1.765399	18.000032	595.110261	719.500000
20.672778	13.060119	-1.765960	18.000032	593.641777	720.000000
20.672778	13.193514	-1.765773	18.000032	599.705195	720.500000
20.677011	13.300856	-1.765773	18.000032	604.584352	721.000000
20.683360	13.278971	-1.765960	18.000032	603.589572	721.500000
20.689709	13.233116	-1.765399	18.000032	601.505272	722.000000
20.693942	13.268549	-1.765399	18.000032	603.115868	722.500000
20.698175	13.274802	-1.765773	18.000032	603.400090	723.000000
20.702407	13.224779	-1.765399	18.000032	601.126309	723.500000
20.706640	13.287308	-1.765960	18.000032	603.968536	724.000000
20.715106	13.262296	-1.765773	18.000032	602.831645	724.500000
20.719338	13.264380	-1.765773	18.000032	602.926386	725.000000
20.723571	13.249790	-1.765773	18.000032	602.263200	725.500000
20.727804	13.288350	-1.765399	18.000032	604.015906	726.000000
20.734153	13.276886	-1.765399	18.000032	603.494831	726.500000
20.740502	13.224779	-1.765399	18.000032	601.126309	727.000000
20.742618	13.308151	-1.765399	18.000032	604.915945	727.500000
20.748967	13.278971	-1.765960	18.000032	603.589572	728.000000
20.753200	13.295645	-1.765773	18.000032	604.347499	728.500000
20.759549	13.314404	-1.765960	18.000032	605.200168	729.000000
20.763782	13.285223	-1.766147	18.000032	603.873795	729.500000
20.768015	13.286266	-1.765399	18.000032	603.921165	730.000000
20.770131	13.237285	-1.765773	18.000032	601.694754	730.500000
20.778597	13.309193	-1.765399	18.000032	604.963315	731.000000
20.782829	13.312319	-1.765960	18.000032	605.105427	731.500000
20.787062	13.294603	-1.765773	18.000032	604.300129	732.000000
20.793411	13.309193	-1.765399	18.000032	604.963315	732.500000
20.797644	13.291476	-1.765960	18.000032	604.158018	733.000000
20.801877	13.216442	-1.765773	18.000032	600.747345	733.500000
20.808226	13.226863	-1.765399	18.000032	601.221050	734.000000
20.812459	13.333162	-1.765399	18.000032	606.052836	734.500000
20.820924	13.324825	-1.765399	18.000032	605.673872	735.000000
20.825157	13.284181	-1.765960	18.000032	603.826424	735.500000
20.829390	13.311277	-1.765960	18.000032	605.058056	736.000000
20.833622	13.308151	-1.765399	18.000032	604.915945	736.500000
20.842088	13.291476	-1.765399	18.000032	604.158018	737.000000
20.844204	13.346710	-1.765773	18.000032	606.668652	737.500000
20.850553	13.312319	-1.765960	18.000032	605.105427	738.000000
20.852670	13.310235	-1.765399	18.000032	605.010686	738.500000
20.859019	13.285223	-1.765960	18.000032	603.873795	739.000000
20.863251	13.335247	-1.765399	18.000032	606.147577	739.500000
20.867484	13.337331	-1.765399	18.000032	606.242318	740.000000
20.875950	13.246664	-1.765773	18.000032	602.121088	740.500000
20.878066	13.360258	-1.765773	18.000032	607.284467	741.000000
20.882299	13.320657	-1.765960	18.000032	605.484390	741.500000
20.886532	13.333162	-1.765960	18.000032	606.052836	742.000000
20.892881	13.330036	-1.765399	18.000032	605.910724	742.500000
20.899230	13.339415	-1.765773	18.000032	606.337058	743.000000
20.903463	13.336289	-1.765399	18.000032	606.194947	743.500000
20.909812	13.283139	-1.765960	18.000032	603.779054	744.000000
20.914044	13.345668	-1.765773	18.000032	606.621281	744.500000
20.918277	13.337331	-1.765960	18.000032	606.242318	745.000000
20.922510	13.341500	-1.766147	18.000032	606.431799	745.500000
20.928859	13.362343	-1.765960	18.000032	607.379208	746.000000
20.933092	13.333162	-1.765399	18.000032	606.052836	746.500000
20.935208	13.224779	-1.765960	18.000032	601.126309	747.000000
20.943674	13.225821	-1.765773	18.000032	601.173679	747.500000
20.947906	13.393607	-1.765399	18.000032	608.800322	748.000000
20.952139	13.376933	-1.765773	18.000032	608.042395	748.500000
20.960605	13.330036	-1.765960	18.000032	605.910724	749.000000
20.962721	13.361300	-1.765960	18.000032	607.331838	749.500000
20.969070	13.337331	-1.765399	18.000032	606.242318	750.000000
20.973303	13.328994	-1.765399	18.000032	605.863354	750.500000
20.977536	13.372764	-1.765399	18.000032	607.852913	751.000000
20.983885	13.366511	-1.765773	18.000032	607.568690	751.500000
20.988117	13.366511	-1.765773	18.000032	607.568690	752.000000
20.992350	13.328994	-1.765773	18.000032	605.863354	752.500000
20.998699	13.375891	-1.765960	18.000032	607.995024	753.000000
21.005048	13.377975	-1.765773	18.000032	608.089765	753.500000
21.005048	13.297729	-1.765399	18.000032	604.442240	754.000000
21.011397	13.412366	-1.765773	18.000032	609.652990	754.500000
21.017747	13.366511	-1.765773	18.000032	607.568690	755.000000
21.024096	13.375891	-1.765399	18.000032	607.995024	755.500000
21.028328	13.349837	-1.765399	18.000032	606.810763	756.000000
21.032561	13.391523	-1.765773	18.000032	608.705581	756.500000
21.041027	13.386312	-1.765773	18.000032	608.468729	757.000000
21.045259	13.328994	-1.766147	18.000032	605.863354	757.500000
21.049492	13.391523	-1.765399	18.000032	608.705581	758.000000
21.053725	13.368595	-1.765399	18.000032	607.663431	758.500000
21.057958	13.391523	-1.765960	18.000032	608.705581	759.000000
21.064307	13.409239	-1.765960	18.000032	609.510879	759.500000
21.068540	13.382143	-1.765773	18.000032	608.279247	760.000000
21.070656	13.324825	-1.765399	18.000032	605.673872	760.500000
21.079121	13.299814	-1.765399	18.000032	604.536981	761.000000
21.081238	13.429040	-1.765960	18.000032	610.410917	761.500000
21.087587	13.424872	-1.765773	18.000032	610.221436	762.000000
21.093936	13.383186	-1.765773	18.000032	608.326617	762.500000
21.100285	13.409239	-1.765960	18.000032	609.510879	763.000000
21.102401	13.379017	-1.765399	18.000032	608.137136	763.500000
21.106634	13.381101	-1.765960	18.000032	608.231877	764.000000
21.112983	13.364427	-1.765399	18.000032	607.473949	764.500000
21.119332	13.417577	-1.765399	18.000032	609.889842	765.000000
21.123565	13.411324	-1.765773	18.000032	609.605620	765.500000
21.129914	13.379017	-1.765960	18.000032	608.137136	766.000000
21.134147	13.409239	-1.765773	18.000032	609.510879	766.500000
21.138380	13.401944	-1.765399	18.000032	609.179286	767.000000
21.146845	13.336289	-1.765399	18.000032	606.194947	767.500000
21.148962	13.447799	-1.765399	18.000032	611.263586	768.000000
21.153194	13.417577	-1.765399	18.000032	609.889842	768.500000
21.157427	13.418619	-1.765399	18.000032	609.937213	769.000000
21.163776	13.384228	-1.765399	18.000032	608.373988	769.500000
21.168009	13.433209	-1.765399	18.000032	610.600399	770.000000
21.174358	13.439462	-1.765399	18.000032	610.884622	770.500000
21.180707	13.374848	-1.765399	18.000032	607.947654	771.000000
21.184940	13.436335	-1.765399	18.000032	610.742511	771.500000
21.189173	13.410281	-1.765773	18.000032	609.558249	772.000000
21.193405	13.425914	-1.765399	18.000032	610.268806	772.500000
21.197638	13.443630	-1.765399	18.000032	611.074104	773.000000
21.201871	13.413408	-1.765960	18.000032	609.700361	773.500000
21.214569	13.347752	-1.765960	18.000032	606.716022	774.000000
21.214569	13.291476	-1.765773	18.000032	604.158018	774.500000
21.218802	13.503033	-1.765773	18.000032	613.774220	775.000000
21.223035	13.462389	-1.765960	18.000032	611.926772	775.500000
21.229384	13.443630	-1.765960	18.000032	611.074104	776.000000
21.233616	13.461347	-1.765399	18.000032	611.879401	776.500000
21.239966	13.429040	-1.765399	18.000032	610.410917	777.000000
21.242082	13.426956	-1.765399	18.000032	610.316176	777.500000
21.248431	13.394649	-1.765399	18.000032	608.847692	778.000000
21.252664	13.458220	-1.765399	18.000032	611.737290	778.500000
21.259013	13.458220	-1.765773	18.000032	611.737290	779.000000
21.265362	13.424872	-1.765399	18.000032	610.221436	779.500000
21.267478	13.451967	-1.766147	18.000032	611.453067	780.000000
21.273828	13.427998	-1.765773	18.000032	610.363547	780.500000
21.275944	13.386312	-1.765960	18.000032	608.468729	781.000000
21.282293	13.462389	-1.766147	18.000032	611.926772	781.500000
21.290758	13.462389	-1.765773	18.000032	611.926772	782.000000
21.294991	13.466558	-1.765960	18.000032	612.116254	782.500000
21.299224	13.426956	-1.765773	18.000032	610.316176	783.000000
21.303457	13.463431	-1.765399	18.000032	611.974142	783.500000
21.307689	13.472810	-1.765399	18.000032	612.400476	784.000000
21.316155	13.425914	-1.765960	18.000032	610.268806	784.500000
21.318271	13.491569	-1.765399	18.000032	613.253145	785.000000
21.322504	13.458220	-1.765960	18.000032	611.737290	785.500000
21.328853	13.463431	-1.765960	18.000032	611.974142	786.000000
21.333086	13.449883	-1.765399	18.000032	611.358326	786.500000
21.339435	13.476979	-1.765399	18.000032	612.589958	787.000000
21.341551	13.430082	-1.765773	18.000032	610.458288	787.500000
21.350017	13.363385	-1.765399	18.000032	607.426579	788.000000
21.352133	13.504075	-1.765960	18.000032	613.821590	788.500000
21.358482	13.471768	-1.765399	18.000032	612.353106	789.000000
21.360599	13.491569	-1.765960	18.000032	613.253145	789.500000
21.369064	13.508244	-1.765773	18.000032	614.011072	790.000000
21.373297	13.480106	-1.766147	18.000032	612.732070	790.500000
21.379646	13.483232	-1.765960	18.000032	612.874181	791.000000
21.383879	13.429040	-1.765773	18.000032	610.410917	791.500000
21.388112	13.500949	-1.765960	18.000032	613.679479	792.000000
21.394461	13.504075	-1.766147	18.000032	613.821590	792.500000
21.400810	13.462389	-1.765960	18.000032	611.926772	793.000000
21.405043	13.491569	-1.765399	18.000032	613.253145	793.500000
21.409275	13.467600	-1.766147	18.000032	612.163624	794.000000
21.417741	13.441546	-1.765399	18.000032	610.979363	794.500000
21.417741	13.441546	-1.765773	18.000032	610.979363	795.000000
21.421974	13.519707	-1.765399	18.000032	614.532147	795.500000
21.428323	13.511370	-1.765960	18.000032	614.153183	796.000000
21.432555	13.458220	-1.765960	18.000032	611.737290	796.500000
21.438904	13.501991	-1.765773	18.000032	613.726849	797.000000
21.443137	13.497822	-1.765960	18.000032	613.537367	797.500000
21.445254	13.470726	-1.765960	18.000032	612.305735	798.000000
21.451603	13.531171	-1.765960	18.000032	615.053222	798.500000
21.457952	13.493653	-1.765960	18.000032	613.347885	799.000000
21.464301	13.499906	-1.765960	18.000032	613.632108	799.500000
21.468534	13.471768	-1.765399	18.000032	612.353106	800.000000
21.472766	13.518665	-1.765399	18.000032	614.484776	800.500000
21.474883	13.441546	-1.765399	18.000032	610.979363	801.000000
21.485465	13.362343	-1.765773	18.000032	607.379208	801.500000
21.487581	13.575983	-1.765399	18.000032	617.090151	802.000000
21.493930	13.516581	-1.766147	18.000032	614.390035	802.500000
21.498163	13.530129	-1.765960	18.000032	615.005851	803.000000
21.502396	13.535339	-1.765399	18.000032	615.242704	803.500000
21.508745	13.518665	-1.765960	18.000032	614.484776	804.000000
21.512977	13.524918	-1.765399	18.000032	614.768999	804.500000
21.519327	13.458220	-1.765960	18.000032	611.737290	805.000000
21.523559	13.533255	-1.765399	18.000032	615.147963	805.500000
21.527792	13.533255	-1.765773	18.000032	615.147963	806.000000
21.534141	13.519707	-1.765773	18.000032	614.532147	806.500000
21.538374	13.545761	-1.765399	18.000032	615.716408	807.000000
21.544723	13.515539	-1.765773	18.000032	614.342665	807.500000
21.546839	13.497822	-1.765399	18.000032	613.537367	808.000000
21.548956	13.463431	-1.765960	18.000032	611.974142	808.500000
21.559538	13.558267	-1.765960	18.000032	616.284854	809.000000
21.561654	13.554098	-1.765399	18.000032	616.095372	809.500000
21.570119	13.512412	-1.765773	18.000032	614.200554	810.000000
21.574352	13.541592	-1.765399	18.000032	615.526926	810.500000
21.578585	13.524918	-1.765960	18.000032	614.768999	811.000000
21.587050	13.524918	-1.765960	18.000032	614.768999	811.500000
21.587050	13.556182	-1.765399	18.000032	616.190113	812.000000
21.593400	13.546803	-1.765399	18.000032	615.763779	812.500000
21.599749	13.537424	-1.765399	18.000032	615.337444	813.000000
21.601865	13.512412	-1.765399	18.000032	614.200554	813.500000
21.608214	13.549930	-1.765399	18.000032	615.905890	814.000000
21.612447	13.560351	-1.765773	18.000032	616.379594	814.500000
21.612447	13.468642	-1.765399	18.000032	612.210995	815.000000
21.623029	13.608290	-1.766147	18.000032	618.558635	815.500000
21.629378	13.558267	-1.765399	18.000032	616.284854	816.000000
21.633611	13.559309	-1.765399	18.000032	616.332224	816.500000
21.637843	13.542635	-1.765773	18.000032	615.574297	817.000000
21.642076	13.570773	-1.765960	18.000032	616.853299	817.500000
21.650542	13.567646	-1.765773	18.000032	616.711188	818.000000
21.654774	13.514496	-1.765399	18.000032	614.295295	818.500000
21.659007	13.568688	-1.765773	18.000032	616.758558	819.000000
21.663240	13.558267	-1.765399	18.000032	616.284854	819.500000
21.669589	13.566604	-1.765399	18.000032	616.663817	820.000000
21.671705	13.583278	-1.765773	18.000032	617.421744	820.500000
21.675938	13.562435	-1.765399	18.000032	616.474335	821.000000
21.688636	13.545761	-1.765399	18.000032	615.716408	821.500000
21.684404	13.493653	-1.765773	18.000032	613.347885	822.000000
21.692869	13.591616	-1.765960	18.000032	617.800708	822.500000
21.697102	13.599953	-1.765399	18.000032	618.179672	823.000000
21.701335	13.561393	-1.765773	18.000032	616.426965	823.500000
21.707684	13.583278	-1.765399	18.000032	617.421744	824.000000
21.714033	13.566604	-1.765773	18.000032	616.663817	824.500000
21.718265	13.567646	-1.765399	18.000032	616.711188	825.000000
21.722498	13.562435	-1.765773	18.000032	616.474335	825.500000
21.728847	13.602037	-1.765399	18.000032	618.274413	826.000000
21.733080	13.594742	-1.766147	18.000032	617.942819	826.500000
21.737313	13.554098	-1.765960	18.000032	616.095372	827.000000
21.739429	13.450925	-1.765773	18.000032	611.405697	827.500000
21.739429	13.363385	-1.765399	18.000032	607.426579	828.000000
21.756360	13.349837	-1.765773	18.000032	606.810763	828.500000
21.756360	13.677072	-1.765773	18.000032	621.685085	829.000000
21.762709	13.638512	-1.765399	18.000032	619.932378	829.500000
21.769058	13.606206	-1.765399	18.000032	618.463894	830.000000
21.773291	13.566604	-1.765773	18.000032	616.663817	830.500000
21.777524	13.608290	-1.765399	18.000032	618.558635	831.000000
21.781757	13.609332	-1.765399	18.000032	618.606006	831.500000
21.790222	13.558267	-1.765773	18.000032	616.284854	832.000000
21.792338	13.610374	-1.765399	18.000032	618.653376	832.500000
21.798688	13.580152	-1.765399	18.000032	617.279633	833.000000
21.802920	13.608290	-1.765399	18.000032	618.558635	833.500000
21.807153	13.615585	-1.765960	18.000032	618.890228	834.000000
21.813502	13.604121	-1.765773	18.000032	618.369153	834.500000
21.817735	13.603079	-1.765960	18.000032	618.321783	835.000000
21.824084	13.536382	-1.765773	18.000032	615.290074	835.500000
21.828317	13.632259	-1.765960	18.000032	619.648156	836.000000
21.832550	13.624964	-1.765960	18.000032	619.316563	836.500000
21.841015	13.609332	-1.765773	18.000032	618.606006	837.000000
21.843131	13.632259	-1.765399	18.000032	619.648156	837.500000
21.847364	13.604121	-1.765773	18.000032	618.369153	838.000000
21.853713	13.603079	-1.765960	18.000032	618.321783	838.500000
21.857946	13.570773	-1.765773	18.000032	616.853299	839.000000
21.862179	13.641639	-1.765960	18.000032	620.074490	839.500000
21.868528	13.634344	-1.765399	18.000032	619.742897	840.000000
21.874877	13.591616	-1.765773	18.000032	617.800708	840.500000
21.876993	13.624964	-1.765773	18.000032	619.316563	841.000000
21.883342	13.610374	-1.766147	18.000032	618.653376	841.500000
21.891808	13.566604	-1.765399	18.000032	616.663817	842.000000
21.891808	13.633302	-1.765773	18.000032	619.695526	842.500000
21.896041	13.646850	-1.765773	18.000032	620.311342	843.000000
21.900273	13.641639	-1.765399	18.000032	620.074490	843.500000
21.908739	13.602037	-1.766147	18.000032	618.274413	844.000000
21.912972	13.643723	-1.765399	18.000032	620.169231	844.500000
21.917204	13.652060	-1.765399	18.000032	620.548194	845.000000
21.921437	13.597868	-1.765773	18.000032	618.084931	845.500000
21.927786	13.660397	-1.765960	18.000032	620.927158	846.000000
21.934135	13.629133	-1.765960	18.000032	619.506044	846.500000
21.938368	13.635386	-1.765773	18.000032	619.790267	847.000000
21.942601	13.624964	-1.765399	18.000032	619.316563	847.500000
21.948950	13.658313	-1.765773	18.000032	620.832417	848.000000
21.953183	13.649976	-1.765399	18.000032	620.453453	848.500000
21.959532	13.578068	-1.765773	18.000032	617.184892	849.000000
21.961648	13.676030	-1.765773	18.000032	621.637715	849.500000
21.967997	13.648934	-1.765773	18.000032	620.406083	850.000000
21.972230	13.659355	-1.765399	18.000032	620.879787	850.500000
21.978579	13.672903	-1.765960	18.000032	621.495603	851.000000
21.984928	13.643723	-1.765960	18.000032	620.169231	851.500000
21.987045	13.654145	-1.765399	18.000032	620.642935	852.000000
21.993394	13.604121	-1.766147	18.000032	618.369153	852.500000
21.999743	13.674988	-1.765960	18.000032	621.590344	853.000000
22.001859	13.667693	-1.765399	18.000032	621.258751	853.500000
22.010325	13.641639	-1.765399	18.000032	620.074490	854.000000
22.014557	13.665608	-1.765773	18.000032	621.164010	854.500000
22.027256	13.635386	-1.765773	18.000032	619.790267	855.000000
22.018790	13.541592	-1.765399	18.000032	615.526926	855.500000
22.027256	13.570773	-1.765960	18.000032	616.853299	856.000000
22.033605	13.702083	-1.765773	18.000032	622.821976	856.500000
22.037838	13.683325	-1.765773	18.000032	621.969308	857.000000
22.044187	13.644765	-1.765773	18.000032	620.216601	857.500000
22.046303	13.671861	-1.765399	18.000032	621.448233	858.000000
22.052652	13.660397	-1.765773	18.000032	620.927158	858.500000
22.056885	13.647892	-1.765399	18.000032	620.358712	859.000000
22.061118	13.708336	-1.765399	18.000032	623.106199	859.500000
22.067467	13.674988	-1.765399	18.000032	621.590344	860.000000
22.073816	13.683325	-1.766147	18.000032	621.969308	860.500000
22.078049	13.653102	-1.765586	18.000032	620.595565	861.000000
22.084398	13.699999	-1.765773	18.000032	622.727235	861.500000
22.088630	13.687493	-1.765773	18.000032	622.158790	862.000000
22.090747	13.614543	-1.765399	18.000032	618.842858	862.500000
22.099212	13.717716	-1.765399	18.000032	623.532533	863.000000
22.101329	13.678114	-1.765399	18.000032	621.732456	863.500000
22.107678	13.692704	-1.765773	18.000032	622.395642	864.000000
22.114027	13.711463	-1.765773	18.000032	623.248310	864.500000
22.118260	13.695831	-1.765399	18.000032	622.537753	865.000000
22.124609	13.685409	-1.765399	18.000032	622.064049	865.500000
22.128842	13.630175	-1.765773	18.000032	619.553415	866.000000
22.133074	13.702083	-1.765399	18.000032	622.821976	866.500000
22.137307	13.708336	-1.765773	18.000032	623.106199	867.000000
22.143656	13.691662	-1.765960	18.000032	622.348271	867.500000
22.147889	13.709379	-1.765960	18.000032	623.153569	868.000000
22.154238	13.678114	-1.765399	18.000032	621.732456	868.500000
22.162703	13.647892	-1.766147	18.000032	620.358712	869.000000
22.162703	13.604121	-1.765399	18.000032	618.369153	869.500000
22.169053	13.741685	-1.765773	18.000032	624.622053	870.000000
22.175402	13.725011	-1.765773	18.000032	623.864126	870.500000
22.177518	13.677072	-1.765773	18.000032	621.685085	871.000000
22.181751	13.711463	-1.765773	18.000032	623.248310	871.500000
22.188100	13.699999	-1.765399	18.000032	622.727235	872.000000
22.192333	13.683325	-1.765773	18.000032	621.969308	872.500000
22.198682	13.734390	-1.765399	18.000032	624.290460	873.000000
22.202915	13.714589	-1.765399	18.000032	623.390421	873.500000
22.209264	13.714589	-1.766147	18.000032	623.390421	874.000000
22.211380	13.684367	-1.765399	18.000032	622.016678	874.500000
22.217729	13.725011	-1.765399	18.000032	623.864126	875.000000
22.221962	13.727095	-1.765960	18.000032	623.958867	875.500000
22.224078	13.643723	-1.765960	18.000032	620.169231	876.000000
22.234660	13.760444	-1.765399	18.000032	625.474721	876.500000
22.236776	13.719800	-1.766147	18.000032	623.627274	877.000000
22.243126	13.726053	-1.765960	18.000032	623.911496	877.500000
22.247358	13.725011	-1.765773	18.000032	623.864126	878.000000
22.253707	13.731264	-1.765399	18.000032	624.148349	878.500000
22.257940	13.731264	-1.765399	18.000032	624.148349	879.000000
22.260057	13.653102	-1.766147	18.000032	620.595565	879.500000
22.268522	13.734390	-1.765399	18.000032	624.290460	880.000000
22.272755	13.720842	-1.765399	18.000032	623.674644	880.500000
22.279104	13.739601	-1.765399	18.000032	624.527312	881.000000
22.283337	13.758360	-1.765399	18.000032	625.379980	881.500000
22.289686	13.677072	-1.765399	18.000032	621.685085	882.000000
22.289686	13.643723	-1.765960	18.000032	620.169231	882.500000
22.298151	13.611416	-1.766147	18.000032	618.700747	883.000000
22.304500	13.804214	-1.765399	18.000032	627.464280	883.500000
22.308733	13.775034	-1.765773	18.000032	626.137908	884.000000
22.310849	13.727095	-1.765773	18.000032	623.958867	884.500000
22.317199	13.753149	-1.765773	18.000032	625.143128	885.000000
22.323548	13.730222	-1.765586	18.000032	624.100978	885.500000
22.325664	13.725011	-1.766147	18.000032	623.864126	886.000000
22.332013	13.733348	-1.765399	18.000032	624.243090	886.500000
22.340479	13.751065	-1.765399	18.000032	625.048387	887.000000
22.342595	13.754191	-1.765399	18.000032	625.190499	887.500000
22.346828	13.725011	-1.765960	18.000032	623.864126	888.000000
22.353177	13.758360	-1.765399	18.000032	625.379980	888.500000
22.357410	13.758360	-1.765773	18.000032	625.379980	889.000000
22.361642	13.699999	-1.765773	18.000032	622.727235	889.500000
22.365875	13.800046	-1.765399	18.000032	627.274799	890.000000
22.372224	13.745854	-1.765399	18.000032	624.811535	890.500000
22.376457	13.759402	-1.765773	18.000032	625.427351	891.000000
22.382806	13.731264	-1.765960	18.000032	624.148349	891.500000
22.389155	13.775034	-1.765960	18.000032	626.137908	892.000000
22.393388	13.778160	-1.766147	18.000032	626.280019	892.500000
22.395504	13.716674	-1.766147	18.000032	623.485162	893.000000
22.401853	13.778160	-1.766147	18.000032	626.280019	893.500000
22.408203	13.758360	-1.765960	18.000032	625.379980	894.000000
22.412435	13.775034	-1.765960	18.000032	626.137908	894.500000
22.416668	13.791708	-1.765960	18.000032	626.895835	895.000000
22.423017	13.766697	-1.765399	18.000032	625.758944	895.500000
