*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
-2.404843	19.741780	-1.723503	18.000032	264.144759	432.000000
-2.399817	19.720937	-1.722942	18.000032	263.865880	432.500000
-2.394526	19.708431	-1.723503	18.000032	263.698552	433.000000
-2.389764	19.693841	-1.723316	18.000032	263.503337	433.500000
-2.384473	19.654240	-1.723503	18.000032	262.973467	434.000000
-2.379711	19.662577	-1.723316	18.000032	263.085018	434.500000
-2.374685	19.650071	-1.723316	18.000032	262.917691	435.000000
-2.369659	19.629228	-1.723316	18.000032	262.638812	435.500000
-2.364368	19.620891	-1.723503	18.000032	262.527260	436.000000
-2.359077	19.600048	-1.723503	18.000032	262.248381	436.500000
-2.354579	19.579205	-1.722942	18.000032	261.969502	437.000000
-2.349553	19.575036	-1.723129	18.000032	261.913726	437.500000
-2.344262	19.554193	-1.723503	18.000032	261.634847	438.000000
-2.339765	19.541687	-1.723316	18.000032	261.467520	438.500000
-2.334474	19.520844	-1.723316	18.000032	261.188641	439.000000
-2.329448	19.508339	-1.723503	18.000032	261.021313	439.500000
-2.324686	19.487496	-1.723316	18.000032	260.742434	440.000000
-2.319924	19.474990	-1.723316	18.000032	260.575107	440.500000
-2.315162	19.458315	-1.723129	18.000032	260.352004	441.000000
-2.310136	19.445810	-1.722755	18.000032	260.184676	441.500000
-2.305109	19.424967	-1.723503	18.000032	259.905797	442.000000
-2.299818	19.393702	-1.723503	18.000032	259.487479	442.500000
-2.295056	19.395786	-1.723129	18.000032	259.515367	443.000000
-2.289766	19.374943	-1.723503	18.000032	259.236488	443.500000
-2.285004	19.349932	-1.723129	18.000032	258.901833	444.000000
-2.279713	19.345763	-1.723129	18.000032	258.846057	444.500000
-2.275480	19.320752	-1.723316	18.000032	258.511402	445.000000
-2.270189	19.314499	-1.723316	18.000032	258.427738	445.500000
-2.264634	19.295740	-1.723316	18.000032	258.176747	446.000000
-2.259607	19.274897	-1.723129	18.000032	257.897868	446.500000
-2.254581	19.266560	-1.723316	18.000032	257.786316	447.000000
-2.250348	19.224874	-1.723316	18.000032	257.228558	447.500000
-2.244793	19.220705	-1.723503	18.000032	257.172783	448.000000
-2.240031	19.210284	-1.723316	18.000032	257.033343	448.500000
-2.234211	19.185272	-1.723316	18.000032	256.698688	449.000000
-2.229714	19.166513	-1.723503	18.000032	256.447697	449.500000
-2.224687	19.145670	-1.723129	18.000032	256.168818	450.000000
-2.219396	19.133165	-1.723316	18.000032	256.001491	450.500000
-2.215163	19.108153	-1.723129	18.000032	255.666836	451.000000
-2.209873	19.108153	-1.723503	18.000032	255.666836	451.500000
-2.204582	19.087310	-1.723316	18.000032	255.387957	452.000000
-2.199820	19.066467	-1.723316	18.000032	255.109078	452.500000
-2.194529	19.051877	-1.723129	18.000032	254.913862	453.000000
-2.189767	19.020612	-1.723316	18.000032	254.495544	453.500000
-2.185270	19.012275	-1.723316	18.000032	254.383992	454.000000
-2.179185	18.993517	-1.723503	18.000032	254.133001	454.500000
-2.174952	18.974758	-1.723316	18.000032	253.882010	455.000000
-2.169662	18.966421	-1.723129	18.000032	253.770458	455.500000
-2.164371	18.933072	-1.723316	18.000032	253.324252	456.000000
-2.159873	18.924735	-1.723316	18.000032	253.212700	456.500000
-2.155111	18.908060	-1.723503	18.000032	252.989597	457.000000
-2.150085	18.874711	-1.723316	18.000032	252.543390	457.500000
-2.145059	18.883049	-1.723129	18.000032	252.654942	458.000000
-2.139768	18.855953	-1.723129	18.000032	252.292399	458.500000
-2.134741	18.828857	-1.723316	18.000032	251.929856	459.000000
-2.130244	18.816351	-1.723503	18.000032	251.762529	459.500000
-2.125218	18.795508	-1.723129	18.000032	251.483650	460.000000
-2.119927	18.774665	-1.723316	18.000032	251.204771	460.500000
-2.115165	18.755906	-1.723316	18.000032	250.953780	461.000000
-2.110139	18.741316	-1.723316	18.000032	250.758564	461.500000
-2.104848	18.720473	-1.723503	18.000032	250.479685	462.000000
-2.099821	18.707967	-1.723316	18.000032	250.312358	462.500000
-2.095059	18.682956	-1.723129	18.000032	249.977703	463.000000
-2.090033	18.657944	-1.723129	18.000032	249.643048	463.500000
-2.084478	18.643354	-1.723503	18.000032	249.447833	464.000000
-2.079716	18.593331	-1.723316	18.000032	248.778523	464.500000
-2.074425	18.601668	-1.723129	18.000032	248.890075	465.000000
-2.070192	18.580825	-1.723129	18.000032	248.611196	465.500000
-2.064637	18.557898	-1.723129	18.000032	248.304429	466.000000
-2.060139	18.541223	-1.723316	18.000032	248.081325	466.500000
-2.054319	18.518296	-1.723129	18.000032	247.774558	467.000000
-2.049822	18.499537	-1.722942	18.000032	247.523567	467.500000
-2.044796	18.480779	-1.723129	18.000032	247.272576	468.000000
-2.039505	18.462020	-1.723129	18.000032	247.021585	468.500000
-2.034478	18.441177	-1.723129	18.000032	246.742706	469.000000
-2.029716	18.411997	-1.723129	18.000032	246.352275	469.500000
-2.024426	18.386985	-1.723316	18.000032	246.017620	470.000000
-2.019928	18.374479	-1.723129	18.000032	245.850293	470.500000
-2.014637	18.343215	-1.723316	18.000032	245.431974	471.000000
-2.009346	18.320288	-1.723316	18.000032	245.125207	471.500000
-2.004055	18.297360	-1.723316	18.000032	244.818440	472.000000
-1.999294	18.266096	-1.723316	18.000032	244.400122	472.500000
-1.995061	18.226494	-1.723316	18.000032	243.870252	473.000000
-1.990034	18.207735	-1.723316	18.000032	243.619260	473.500000
-1.985008	18.174387	-1.723316	18.000032	243.173054	474.000000
-1.979982	18.132701	-1.723129	18.000032	242.615296	474.500000
-1.974955	18.095183	-1.723316	18.000032	242.113314	475.000000
-1.969664	17.997221	-1.723129	18.000032	240.802582	475.500000
-1.964373	17.774201	-1.723316	18.000032	237.818576	476.000000
-1.960934	-0.083893	-1.723503	6.830980	-1.122488	476.500000
-1.954850	-0.095357	-1.723316	6.920123	-1.275872	477.000000
-1.950353	-0.095357	-1.723316	6.985091	-1.275872	477.500000
-1.945855	-0.098483	-1.723129	7.039483	-1.317704	478.000000
-1.940035	-0.094836	-1.723129	7.094253	-1.268900	478.500000
-1.935273	-0.093793	-1.723503	7.144868	-1.254956	479.000000
-1.929982	-0.092751	-1.723129	7.193972	-1.241012	479.500000
