*
POSN mm 	LOAD kn	STRAIN1 %	STRAIN2 %	STRESS(MPA)	TIME(sec)
-9.238172	21.254982	-1.773628	11.754048	966.135544	420.500000
-9.234998	21.223717	-1.774003	11.778600	964.714430	421.000000
-9.228649	21.136177	-1.773628	11.799375	960.735312	421.500000
-9.222299	21.196622	-1.773628	11.826571	963.482798	422.000000
-9.219125	21.157020	-1.773816	11.852256	961.682721	422.500000
-9.213834	21.111165	-1.773816	11.876431	959.598421	423.000000
-9.208543	21.098659	-1.773628	11.901738	959.029976	423.500000
-9.204310	21.046552	-1.773628	11.926290	956.661453	424.000000
-9.199019	21.029878	-1.774003	11.951220	955.903526	424.500000
-9.194787	21.031962	-1.773628	11.974638	955.998267	425.000000
-9.188438	20.984023	-1.773816	12.001079	953.819226	425.500000
-9.184205	20.961096	-1.773254	12.026764	952.777076	426.000000
-9.177856	20.890229	-1.773628	12.050938	949.555885	426.500000
-9.174681	20.883977	-1.773816	12.075868	949.271662	427.000000
-9.168332	20.865218	-1.773628	12.101931	948.418994	427.500000
-9.168332	20.729738	-1.773628	12.118551	942.260835	428.000000
-9.158808	20.881892	-1.773628	12.140459	949.176922	428.500000
-9.153517	20.798520	-1.773628	12.168788	945.387285	429.000000
-9.148226	20.744328	-1.773628	12.195229	942.924022	429.500000
-9.143994	20.692221	-1.773628	12.219780	940.555499	430.000000
-9.137645	20.700558	-1.774003	12.246599	940.934463	430.500000
-9.133412	20.660956	-1.773441	12.270773	939.134386	431.000000
-9.129179	20.596343	-1.774003	12.294947	936.197418	431.500000
-9.123888	20.600512	-1.773816	12.320632	936.386899	432.000000
-9.118597	20.552573	-1.773816	12.345562	934.207859	432.500000
-9.113306	20.548404	-1.773628	18.000032	934.018377	433.000000
-9.108015	20.512971	-1.773816	18.000032	932.407781	433.500000
-9.103783	20.475454	-1.773628	18.000032	930.702445	434.000000
-9.098492	20.450442	-1.773628	18.000032	929.565554	434.500000
-9.093201	20.342059	-1.773628	18.000032	924.639027	435.000000
-9.088968	20.402503	-1.773628	18.000032	927.386513	435.500000
-9.084735	20.375407	-1.773628	18.000032	926.154882	436.000000
-9.078386	20.317047	-1.773816	18.000032	923.502136	436.500000
-9.073095	20.308710	-1.773816	18.000032	923.123173	437.000000
-9.068863	20.242012	-1.773816	18.000032	920.091464	437.500000
-9.063572	20.225338	-1.773816	18.000032	919.333536	438.000000
-9.059339	20.208663	-1.773628	18.000032	918.575609	438.500000
-9.054048	20.166977	-1.773628	18.000032	916.680791	439.000000
-9.048757	20.125291	-1.773628	18.000032	914.785973	439.500000
-9.042408	20.071100	-1.773628	18.000032	912.322709	440.000000
-9.038175	20.069015	-1.773628	18.000032	912.227968	440.500000
-9.033942	20.016908	-1.773628	18.000032	909.859446	441.000000
-9.025477	19.966885	-1.773628	18.000032	907.585664	441.500000
-9.025477	20.008571	-1.773628	18.000032	909.480482	442.000000
-9.018070	19.962716	-1.773628	18.000032	907.396182	442.500000
-9.012779	19.914777	-1.773628	18.000032	905.217141	443.000000
-9.008546	19.841827	-1.774003	18.000032	901.901210	443.500000
-9.004313	19.854332	-1.774003	18.000032	902.469655	444.000000
-8.999022	19.816815	-1.773628	18.000032	900.764319	444.500000
-8.993731	19.756370	-1.773441	18.000032	898.016833	445.000000
-8.989499	19.775129	-1.773441	18.000032	898.869501	445.500000
-8.983150	19.700094	-1.773628	18.000032	895.458828	446.000000
-8.979975	19.675083	-1.773628	18.000032	894.321937	446.500000
-8.973626	19.658408	-1.773628	18.000032	893.564010	447.000000
-8.969393	19.608385	-1.773628	18.000032	891.290228	447.500000
-8.964102	19.581289	-1.773628	18.000032	890.058597	448.000000
-8.957753	19.481243	-1.773628	18.000032	885.511033	448.500000
-8.953520	19.512507	-1.773628	18.000032	886.932147	449.000000
-8.948229	19.485411	-1.773816	18.000032	885.700515	449.500000
-8.942938	19.445810	-1.773441	18.000032	883.900438	450.000000
-8.938706	19.412461	-1.773628	18.000032	882.384583	450.500000
-8.934473	19.366606	-1.773441	18.000032	880.300283	451.000000
-8.929182	19.324920	-1.773441	18.000032	878.405465	451.500000
-8.923891	19.258223	-1.774003	18.000032	875.373756	452.000000
-8.918600	19.281150	-1.773441	18.000032	876.415906	452.500000
-8.913309	19.241548	-1.773628	18.000032	874.615829	453.000000
-8.909077	19.187356	-1.774003	18.000032	872.152565	453.500000
-8.902727	19.162345	-1.773628	18.000032	871.015675	454.000000
-8.898495	19.108153	-1.773628	18.000032	868.552411	454.500000
-8.896378	19.041455	-1.773628	18.000032	865.520702	455.000000
-8.890029	19.076889	-1.773628	18.000032	867.131297	455.500000
-8.884738	19.051877	-1.773628	18.000032	865.994407	456.000000
-8.879447	18.997685	-1.773628	18.000032	863.531143	456.500000
-8.873098	18.922650	-1.774003	18.000032	860.120470	457.000000
-8.868865	18.908060	-1.773628	18.000032	859.457284	457.500000
-8.863575	18.891386	-1.773628	18.000032	858.699357	458.000000
-8.859342	18.826773	-1.773628	18.000032	855.762389	458.500000
-8.854051	18.828857	-1.773628	18.000032	855.857130	459.000000
-8.847702	18.762159	-1.773441	18.000032	852.825421	459.500000
-8.843469	18.718389	-1.773628	18.000032	850.835862	460.000000
-8.839236	18.678787	-1.773628	18.000032	849.035784	460.500000
-8.833945	18.657944	-1.773628	18.000032	848.088375	461.000000
-8.828654	18.614174	-1.773628	18.000032	846.098816	461.500000
-8.822305	18.524549	-1.773628	18.000032	842.024957	462.000000
-8.818073	18.553729	-1.773628	18.000032	843.351330	462.500000
-8.813840	18.489116	-1.773441	18.000032	840.414362	463.000000
-8.809607	18.474526	-1.773628	18.000032	839.751176	463.500000
-8.803258	18.441177	-1.774003	18.000032	838.235321	464.000000
-8.799025	18.393238	-1.773628	18.000032	836.056280	464.500000
-8.793734	18.355721	-1.773628	18.000032	834.350944	465.000000
-8.788443	18.268180	-1.773816	18.000032	830.371826	465.500000
-8.784211	18.278602	-1.773816	18.000032	830.845531	466.000000
-8.778920	18.245253	-1.773628	18.000032	829.329676	466.500000
-8.773629	18.195230	-1.773628	18.000032	827.055894	467.000000
-8.767280	18.174387	-1.773254	18.000032	826.108485	467.500000
-8.765163	18.107689	-1.773628	18.000032	823.076776	468.000000
-8.758814	18.053497	-1.773628	18.000032	820.613513	468.500000
-8.754581	17.999305	-1.773628	18.000032	818.150249	469.000000
-8.749290	18.015980	-1.773441	18.000032	818.908176	469.500000
-8.744000	17.961788	-1.773628	18.000032	816.444913	470.000000
-8.737650	17.895090	-1.773441	18.000032	813.413204	470.500000
-8.734476	17.874247	-1.773441	18.000032	812.465795	471.000000
-8.729185	17.832561	-1.773628	18.000032	810.570977	471.500000
-8.724952	17.799213	-1.773441	18.000032	809.055122	472.000000
-8.718603	17.774201	-1.773628	18.000032	807.918231	472.500000
-8.714370	17.717925	-1.773816	18.000032	805.360227	473.000000
-8.709079	17.669986	-1.773816	18.000032	803.181186	473.500000
-8.703789	17.594951	-1.773254	18.000032	799.770514	474.000000
-8.697439	17.603288	-1.774003	18.000032	800.149477	474.500000
-8.694265	17.549097	-1.773628	18.000032	797.686214	475.000000
-8.690032	17.459472	-1.773816	18.000032	793.612355	475.500000
-8.682625	17.490736	-1.774003	18.000032	795.033468	476.000000
-8.680508	17.407364	-1.774003	18.000032	791.243832	476.500000
-8.674159	17.365678	-1.773441	18.000032	789.349014	477.000000
-8.668868	17.344835	-1.773628	18.000032	788.401605	477.500000
-8.663577	17.292728	-1.773628	18.000032	786.033082	478.000000
-8.659345	17.261463	-1.773628	18.000032	784.611969	478.500000
-8.655112	17.148911	-1.773816	18.000032	779.495960	479.000000
-8.648763	17.176007	-1.774003	18.000032	780.727592	479.500000
-8.644530	17.109309	-1.773441	18.000032	777.695883	480.000000
-8.639239	17.086382	-1.773628	18.000032	776.653733	480.500000
-8.635006	17.040528	-1.773628	18.000032	774.569433	481.000000
-8.629716	16.973830	-1.773628	18.000032	771.537724	481.500000
-8.627599	16.840435	-1.773628	18.000032	765.474306	482.000000
-8.619134	16.794580	-1.773441	18.000032	763.390006	482.500000
-8.613843	16.934228	-1.773628	18.000032	769.737646	483.000000
-8.608552	16.825845	-1.773628	18.000032	764.811119	483.500000
-8.604319	16.742473	-1.773441	18.000032	761.021483	484.000000
-8.599028	16.707040	-1.773816	18.000032	759.410888	484.500000
-8.593737	16.657016	-1.774003	18.000032	757.137106	485.000000
-8.589504	16.650763	-1.774003	18.000032	756.852883	485.500000
-8.583155	16.615330	-1.773441	18.000032	755.242288	486.000000
-8.576806	16.540296	-1.773628	18.000032	751.831615	486.500000
-8.572574	16.490272	-1.773254	18.000032	749.557834	487.000000
-8.568341	16.406900	-1.773816	18.000032	745.768197	487.500000
-8.564108	16.392310	-1.773628	18.000032	745.105011	488.000000
-8.558817	16.352709	-1.773628	18.000032	743.304934	488.500000
-8.555643	16.273505	-1.773816	18.000032	739.704779	489.000000
-8.549293	16.290180	-1.773816	18.000032	740.462707	489.500000
-8.542944	16.202639	-1.773628	18.000032	736.483589	490.000000
-8.538712	16.140110	-1.773441	18.000032	733.641361	490.500000
-8.534479	16.098424	-1.773628	18.000032	731.746543	491.000000
-8.530246	16.067159	-1.773628	18.000032	730.325430	491.500000
-8.523897	16.008799	-1.773628	18.000032	727.672684	492.000000
-8.517548	15.908753	-1.774190	18.000032	723.125121	492.500000
-8.513315	15.898331	-1.773441	18.000032	722.651416	493.000000
-8.509082	15.844139	-1.773628	18.000032	720.188153	493.500000
-8.503791	15.800369	-1.773816	18.000032	718.198594	494.000000
-8.498501	15.758683	-1.773628	18.000032	716.303776	494.500000
-8.494268	15.698238	-1.773628	18.000032	713.556290	495.000000
-8.487919	15.644047	-1.773628	18.000032	711.093026	495.500000
-8.483686	15.529410	-1.773628	18.000032	705.882276	496.000000
-8.479453	15.573180	-1.773628	18.000032	707.871835	496.500000
-8.474162	15.506483	-1.773628	18.000032	704.840126	497.000000
-8.468871	15.427279	-1.773441	18.000032	701.239972	497.500000
-8.463580	15.389762	-1.774003	18.000032	699.534635	498.000000
-8.458289	15.306390	-1.773628	18.000032	695.744999	498.500000
-8.454057	15.254282	-1.773441	18.000032	693.376477	499.000000
-8.449824	15.239692	-1.773628	18.000032	692.713290	499.500000
-8.443475	15.164658	-1.773628	18.000032	689.302618	500.000000
-8.439242	15.114634	-1.773441	18.000032	687.028836	500.500000
-8.432893	15.031262	-1.773628	18.000032	683.239200	501.000000
-8.428660	14.997914	-1.773628	18.000032	681.723345	501.500000
-8.424428	14.939553	-1.773628	18.000032	679.070600	502.000000
-8.420195	14.860350	-1.773628	18.000032	675.470445	502.500000
-8.413846	14.860350	-1.773628	18.000032	675.470445	503.000000
-8.409613	14.772809	-1.773628	18.000032	671.491327	503.500000
-8.404322	14.697774	-1.773628	18.000032	668.080655	504.000000
-8.399031	14.616487	-1.773441	18.000032	664.385760	504.500000
-8.393740	14.591475	-1.773628	18.000032	663.248869	505.000000
-8.388449	14.526862	-1.774003	18.000032	660.311901	505.500000
-8.384216	14.439321	-1.773628	18.000032	656.332783	506.000000
-8.378926	14.422647	-1.773628	18.000032	655.574855	506.500000
-8.373635	14.314263	-1.773628	18.000032	650.648328	507.000000
-8.369402	14.264240	-1.773816	18.000032	648.374546	507.500000
-8.364111	14.147519	-1.773628	18.000032	643.069056	508.000000
-8.359878	-0.053671	-1.773441	9.449940	-2.439578	508.500000
-8.354587	-0.025533	-1.773628	9.462782	-1.160576	509.000000
-8.348238	-0.030743	-1.773628	9.464293	-1.397428	509.500000
-8.344005	-0.025533	-1.773254	9.486956	-1.160576	510.000000
-8.339773	-0.030743	-1.773441	9.512264	-1.397428	510.500000
-8.333424	-0.026054	-1.773254	9.548525	-1.184261	511.000000
-8.329191	-0.027617	-1.773254	9.580632	-1.255317	511.500000
-8.323900	-0.028138	-1.773628	9.616138	-1.279002	512.000000
-8.319667	-0.028659	-1.773441	9.649377	-1.302687	512.500000
-8.314376	-0.028659	-1.773628	9.671285	-1.302687	513.000000
-8.309085	-0.026575	-1.773628	9.704525	-1.207947	513.500000
